SURVEY,ROUTE,UNIT,FISHERY,MONTH,DATE,SITE,SPECIES,CLIP,ORIGIN,LENGTH
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.1
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.1
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.1
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.2
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.2
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.2
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.2
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.2
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.2
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.2
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.2
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.3
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.3
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.3
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.3
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.4
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.4
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.4
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.4
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.4
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.5
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.5
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.5
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.5
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.5
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.5
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.5
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.5
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.6
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.6
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.6
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.7
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.7
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.7
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.8
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.8
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.8
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.8
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,15.9
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,16
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,16
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,16
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,16.1
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,16.1
2019,Washburn/Bayfield,,,,,,Coho Salmon,,Native,16.4
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,14
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,14.9
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,15
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,15
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,15
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,15.1
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,15.2
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,15.2
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,15.3
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,15.5
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,15.8
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,15.8
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,15.8
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,15.8
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,15.9
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,16
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,16
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,16
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,16
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,16.1
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,16.1
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,16.2
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,16.2
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,16.3
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,16.4
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,16.4
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,16.5
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,16.5
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,16.5
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,16.5
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,16.8
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,16.8
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,16.9
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,17
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,17
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,17.1
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,17.1
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,17.1
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,17.2
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,17.2
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,17.5
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,17.5
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,17.5
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,17.9
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,18
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,18
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,18
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,18.1
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,18.3
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,18.5
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,18.6
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,18.6
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,18.6
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,18.6
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,18.7
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,18.9
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,19
2019,Washburn/Bayfield,,,,,,Lake Herring,,Native,19.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,15
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,16
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,16
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,16
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,16.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,16.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,16.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,16.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,16.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,16.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,16.8
2019,Washburn/Bayfield,,,,,,Lake Trout,RR,Hatchery,16.9
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.4
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.4
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.6
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.6
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.9
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,17.9
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18.4
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18.4
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18.6
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,18.9
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.4
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.6
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.6
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.6
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.9
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.9
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,19.9
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.4
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.6
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.6
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.6
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,20.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.4
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.6
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,21.9
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,22
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,22
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,22
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,22
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,22
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,22.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,22.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,22.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,22.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,22.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,22.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,22.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,22.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,22.4
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,22.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,22.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,22.6
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,22.6
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,22.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,22.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,23
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,23
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,23
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,23
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,23
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,23.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,23.4
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,23.4
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,23.4
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,23.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,23.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,23.6
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,23.6
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,23.6
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,23.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,23.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,23.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,23.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,23.8
2019,Washburn/Bayfield,,,,,,Lake Trout,LR,Hatchery,23.9
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,24
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,24
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,24.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,24.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,24.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,24.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,24.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,24.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,24.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,24.4
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,24.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,24.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,24.6
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,24.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,24.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,24.9
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,25
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,25
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,25
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,25.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,25.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,25.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,25.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,25.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,26.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,26.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,26.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,26.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,26.4
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,26.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,27
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,27.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,27.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,27.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,27.6
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,27.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,27.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,27.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,28
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,28
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,28
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,28.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,28.1
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,28.3
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,28.5
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,28.6
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,28.7
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,29.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,29.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,30
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,30.2
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,32.8
2019,Washburn/Bayfield,,,,,,Lake Trout,Native,Native,36
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,13.3
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,13.5
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,13.7
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,14.1
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,14.1
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,14.2
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,14.3
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,14.3
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,14.3
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,14.3
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,14.4
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,14.5
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,14.5
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,14.5
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,14.5
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,14.6
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,14.7
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,14.8
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,14.8
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,14.9
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,14.9
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,15
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,15
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,15.2
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,15.2
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,15.2
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,15.2
2019,Washburn/Bayfield,,,,,,Lake Whitefish,,Native,15.2
